duration,amount,age,installment_rate,present_residence,number_credits,people_liable,status,credit_history,purpose,savings,employment_duration,other_debtors,property,other_installment_plans,housing,job,telephone,__row_id,__y,__gender,__split
24,2346,35,4,3,2,1,status_3,credit_history_4,purpose_1,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,654,0,1,train
14,3973,22,1,4,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_0,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,655,0,1,calib
12,888,41,4,4,1,2,status_1,credit_history_2,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_1,telephone_0,656,1,1,calib
48,10222,37,4,3,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_3,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_2,telephone_1,657,0,1,train
30,4221,28,2,1,2,1,status_1,credit_history_0,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,658,0,0,train
18,6361,41,2,1,1,1,status_1,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_1,659,0,1,train
12,1297,23,3,4,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,660,0,1,test
12,900,23,4,2,1,1,status_0,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,661,1,1,train
21,2241,50,4,2,2,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,662,0,1,test
6,1050,35,4,1,2,1,status_1,credit_history_3,purpose_3,savings_0,employment_duration_0,other_debtors_0,property_1,other_installment_plans_1,housing_1,job_3,telephone_1,663,0,1,test
6,1047,50,2,4,1,1,status_2,credit_history_4,purpose_7,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,664,0,0,test
24,6314,27,4,2,2,1,status_3,credit_history_4,purpose_2,savings_0,employment_duration_0,other_debtors_1,property_3,other_installment_plans_0,housing_1,job_3,telephone_1,665,0,1,calib
30,3496,34,4,2,1,2,status_1,credit_history_1,purpose_3,savings_3,employment_duration_2,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_2,telephone_1,666,0,1,train
48,3609,27,1,1,1,1,status_3,credit_history_1,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_2,telephone_0,667,0,0,train
12,4843,43,3,4,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_1,property_1,other_installment_plans_2,housing_0,job_2,telephone_1,668,1,1,calib
30,3017,47,4,4,1,1,status_2,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,669,0,1,train
24,4139,27,3,3,2,1,status_3,credit_history_4,purpose_9,savings_1,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_1,670,0,1,train
36,5742,31,2,2,2,1,status_3,credit_history_2,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,671,0,1,train
60,10366,42,2,4,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,672,0,1,train
6,2080,24,1,2,1,1,status_3,credit_history_4,purpose_0,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,673,0,1,train
21,2580,41,4,2,1,2,status_3,credit_history_3,purpose_9,savings_2,employment_duration_1,other_debtors_0,property_0,other_installment_plans_0,housing_1,job_1,telephone_0,674,1,1,train
30,4530,26,4,4,1,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_3,telephone_1,675,0,0,train
24,5150,33,4,4,1,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,676,0,1,train
72,5595,24,2,2,1,1,status_1,credit_history_2,purpose_4,savings_1,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,677,1,1,test
24,2384,64,4,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_0,housing_0,job_1,telephone_0,678,0,1,calib
18,1453,26,3,1,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,679,0,0,train
6,1538,56,1,2,1,1,status_3,credit_history_2,purpose_7,savings_0,employment_duration_1,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_0,680,0,0,train
12,2279,37,4,4,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,681,0,1,calib
15,1478,33,4,3,2,1,status_3,credit_history_3,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_0,housing_1,job_2,telephone_0,682,0,1,train
24,5103,47,3,3,3,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,683,0,1,test
36,9857,31,1,3,2,2,status_1,credit_history_3,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_1,684,0,1,train
60,6527,34,4,4,1,2,status_3,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,685,0,1,test
10,1347,27,4,2,2,1,status_2,credit_history_4,purpose_4,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,686,0,1,train
36,2862,30,4,3,1,1,status_1,credit_history_3,purpose_0,savings_1,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,687,0,1,calib
9,2753,35,3,4,1,1,status_3,credit_history_2,purpose_4,savings_1,employment_duration_4,other_debtors_1,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,688,0,1,calib
12,3651,31,1,3,1,2,status_0,credit_history_2,purpose_0,savings_3,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,689,0,1,calib
15,975,25,2,3,2,1,status_0,credit_history_4,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,690,0,1,calib
15,2631,25,3,2,1,1,status_1,credit_history_2,purpose_6,savings_1,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,691,0,0,calib
24,2896,29,2,1,1,1,status_1,credit_history_2,purpose_4,savings_1,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,692,0,1,test
6,4716,44,1,3,2,2,status_0,credit_history_4,purpose_0,savings_4,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,693,0,1,calib
24,2284,28,4,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,694,0,1,train
6,1236,50,2,4,1,1,status_3,credit_history_2,purpose_1,savings_2,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,695,0,1,test
12,1103,29,4,3,2,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,696,0,1,calib
12,926,38,1,2,1,1,status_3,credit_history_4,purpose_0,savings_0,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_0,telephone_0,697,0,0,train
18,1800,24,4,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,698,0,1,train
15,1905,40,4,4,1,1,status_2,credit_history_2,purpose_7,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_3,telephone_1,699,0,1,test
12,1123,29,4,4,1,1,status_3,credit_history_2,purpose_3,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_1,telephone_0,700,1,0,train
48,6331,46,4,4,2,1,status_0,credit_history_4,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,701,1,1,train
24,1377,47,4,2,1,1,status_2,credit_history_2,purpose_4,savings_1,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,702,0,0,train
30,2503,41,4,2,2,1,status_1,credit_history_3,purpose_9,savings_1,employment_duration_4,other_debtors_0,property_1,other_installment_plans_1,housing_1,job_2,telephone_0,703,0,1,calib
27,2528,32,4,1,1,2,status_1,credit_history_2,purpose_9,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,704,0,0,calib
15,5324,35,1,4,1,1,status_3,credit_history_2,purpose_0,savings_2,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,705,0,0,train
48,6560,24,3,2,1,1,status_1,credit_history_2,purpose_0,savings_1,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,706,1,1,train
12,2969,25,4,3,2,1,status_1,credit_history_0,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,707,1,0,test
9,1206,25,4,4,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,708,0,0,train
9,2118,37,2,2,1,2,status_1,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,709,0,1,train
18,629,32,4,3,2,1,status_3,credit_history_4,purpose_4,savings_2,employment_duration_4,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_3,telephone_1,710,0,1,train
6,1198,35,4,4,1,1,status_0,credit_history_1,purpose_7,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,711,1,0,train
21,2476,46,4,4,1,1,status_3,credit_history_2,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_3,telephone_1,712,0,1,calib
9,1138,25,4,4,2,1,status_0,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,713,0,1,train
60,14027,27,4,2,1,1,status_1,credit_history_2,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_3,telephone_1,714,1,1,train
30,7596,63,1,4,2,1,status_3,credit_history_4,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,715,0,1,train
30,3077,40,3,2,2,2,status_3,credit_history_4,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,716,0,1,train
18,1505,32,4,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,717,0,1,test
24,3148,31,3,2,2,1,status_2,credit_history_4,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,718,0,1,train
20,6148,31,3,4,2,1,status_1,credit_history_0,purpose_1,savings_1,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,719,0,1,calib
9,1337,34,4,2,2,1,status_2,credit_history_0,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,720,1,1,calib
6,433,24,4,2,1,2,status_1,credit_history_1,purpose_7,savings_3,employment_duration_1,other_debtors_0,property_1,other_installment_plans_0,housing_0,job_2,telephone_0,721,1,0,train
12,1228,24,4,2,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,722,1,0,train
9,790,66,4,3,1,1,status_1,credit_history_2,purpose_4,savings_2,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,723,0,0,calib
27,2570,21,3,3,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,724,1,0,calib
6,250,41,2,2,2,1,status_3,credit_history_4,purpose_0,savings_3,employment_duration_2,other_debtors_0,property_0,other_installment_plans_0,housing_1,job_1,telephone_0,725,0,0,train
15,1316,47,2,2,2,1,status_3,credit_history_4,purpose_4,savings_2,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,726,0,1,train
18,1882,25,4,4,2,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_0,housing_0,job_2,telephone_0,727,1,0,test
48,6416,59,4,3,1,1,status_1,credit_history_1,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_0,job_2,telephone_0,728,1,0,train
24,1275,36,2,4,2,1,status_2,credit_history_4,purpose_9,savings_3,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,729,0,1,train
24,6403,33,1,2,1,1,status_1,credit_history_3,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,730,0,1,train
24,1987,21,2,4,1,2,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,731,1,1,train
8,760,44,4,2,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,732,0,0,train
24,2603,28,2,4,1,1,status_3,credit_history_2,purpose_1,savings_3,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_1,733,0,0,train
4,3380,37,1,1,1,2,status_3,credit_history_4,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,734,0,0,test
36,3990,29,3,2,1,1,status_1,credit_history_1,purpose_5,savings_4,employment_duration_1,other_debtors_0,property_3,other_installment_plans_0,housing_1,job_0,telephone_0,735,0,0,train
24,11560,23,1,4,2,1,status_1,credit_history_2,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_3,telephone_0,736,1,0,test
18,4380,35,3,4,1,2,status_0,credit_history_2,purpose_0,savings_1,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_1,737,0,1,train
6,6761,45,1,3,2,2,status_3,credit_history_4,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_3,telephone_1,738,0,1,train
30,4280,26,4,4,2,1,status_1,credit_history_0,purpose_9,savings_1,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_1,telephone_0,739,1,0,calib
24,2325,32,2,3,1,1,status_0,credit_history_1,purpose_0,savings_1,employment_duration_3,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_0,740,0,1,train
10,1048,23,4,4,1,1,status_1,credit_history_1,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_1,telephone_0,741,0,1,test
21,3160,41,4,3,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,742,0,1,calib
24,2483,22,4,4,1,1,status_0,credit_history_1,purpose_3,savings_2,employment_duration_2,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_2,telephone_1,743,0,1,train
39,14179,30,4,4,2,1,status_0,credit_history_4,purpose_3,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,744,0,1,test
13,1797,28,3,1,2,1,status_0,credit_history_4,purpose_9,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_1,telephone_0,745,0,1,train
15,2511,23,1,4,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,746,0,0,test
12,1274,37,3,1,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,747,1,0,calib
